DestinationSite,DestinationBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,subPlot,year,date,Measure,recorder,Ach mil,Aco sep,Agr cap,Agr mer,Alc alp,Alc sp,Anem nemo,Ant alp ,Ant dio,Ant odo,Arc alp,Ast alp,Atoc rup,Ave fle,Avenu  pub,Bart alp,Bet nan,Bet pub,Bis viv,Bot lun ,Cal vul,Cam rot,Caps b-p,Car atra,Car big,Car cap,Car ech,Car fla,Car lep,Car nig,Car nor,Car pal,Car pan,Car pau,Car pil,Car pul,Car rup,Car sax,Car vag,Car sp,Car car,Cer alp,Cer cer,Cer fon,Cer gla,Cham alp,Cir pal,Com ten,Dac glo,Dant dec,Des ces,Dia del,Dia glo,Dry okt,Emp,Emp her,Emp nig,Epi ana,Epilob sp ,Equi arv,Erig unif,Erigeron,Euph fri,Euph sp,Fes ovi,Fes rub,Fes viv,Filip ulm,Frag ves,Gal bor,Gal sax,Gal uli ,Gal ver,Gen ama,Gen niv,Gen ten,Ger syl,Geu riv,Gram sp,Gym dry,Hie alp,Hie pil,Hie vulg,Hier sp,Hyp mac,Hypo mac,Junip,Jun alp,Jun fili,Jun com,Jun tri,Kna arv,Kob sim,Leo aut,Leu vul,Linar vulg,Lot cor,Luz mul,Luz pil,Luz sp,Luz spi,Lych vis,Mel pra,Nar stri,Oma nor,Oma sup,Oma syl,Oxa ace,Oxy dig,Par pal,Phle alp,Phle prat,Phyll caer,Pim sax,Pin vul,Pin alp,Pla lan,Pla maj,Pla med,Poa alp,Poa ann,Poa pra,Poaceae sp,Pot arg ,Pot cra,Pot ere,Pru vul,Pyr min,Pyr nor,Pyrola rund,Pyr rot,Pyrola sp,Ran acr,Ran aur,Ran rep,Rhin min,Rho ros,Rub idae,Rum ace,Rum ac-la,Sag pro,Sag sag,Sag sp,Sal her,Sal lan,Sal phyl,Sal ret,Salix grå,Salix sp,Saus alp,Sax aiz ,Sax opp,Sed acr,Sel sel,Sib pro,Sil aca,Sil prat,Sil vul,Sol vir,Sorbus,Ste gra,Ste med,Suc pra,Tarax,Thal,Tha alp,Thlaspi  arv,Tof pus,Trien eur,Tri ces,Tri med,Tri mont,Tri pra,Tri rep,Vac myr,Vac uli,Vac vit,Ver alp,Ver cha,Ver fru,Ver off,Ver serp,Vic cra,Vic sep,Vio bif,Vio pal,Vio riv,Vio tri,Viol sp,Visc vul,pleuro,acro,liver,lichen,litter,soil,rock,seedlings,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment,
Gudmedalen,1,154,,154,154 TTC,,TTC,17,2011,18-Aug,Presence,W,,,,,,,,,1,F,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,0,70,0,0,,,,,,,,
Gudmedalen,1,154,,154,154 TTC,,TTC,18,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,0,0,0,0,70,0,0,,,,,,,,
Gudmedalen,1,154,,154,154 TTC,,TTC,19,2011,18-Aug,Presence,W,,,,,,1,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,0,0,0,0,70,0,0,,,,,,,,
Gudmedalen,1,154,,154,154 TTC,,TTC,20,2011,18-Aug,Presence,W,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0,0,0,90,0,0,,,,,,,,
Gudmedalen,1,154,,154,154 TTC,,TTC,21,2011,18-Aug,Presence,W,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,0,0,0,0,80,0,0,,,,,,,,
Gudmedalen,1,154,,154,154 TTC,,TTC,22,2011,18-Aug,Presence,W,,,,,,,,,1,1,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,F,,,,,,,,,,,,,0,0,0,0,80,0,0,,,,,4,,,
Gudmedalen,1,154,,154,154 TTC,,TTC,23,2011,18-Aug,Presence,W,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,0,90,0,0,,,,,10,,,
Gudmedalen,1,154,,154,154 TTC,,TTC,24,2011,18-Aug,Presence,W,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,90,0,0,,,,,6,,,
Gudmedalen,1,154,,154,154 TTC,,TTC,25,2011,18-Aug,Presence,W,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,0,90,0,0,,,,,8,,,
Gudmedalen,1,154,,154,154 TTC,,TTC,%,2011,18-Aug,Cover,W,1,,,,,1,,,15,4,,2,,,,,,,2,,2,1,,,2,1,,,,,,,,,,,,,18,,,,,,,,,,,,6,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,,1,,,,,,,3,,,1,,,,,,,4,2,1,,,,0.4,0,0,0,79.2,0,0,,95,0,0,7,0,Siri plott,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,1,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,20,30,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,2,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,10,60,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,3,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,10,60,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,4,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,20,40,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,5,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,30,30,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,6,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,20,40,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,7,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,20,70,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,8,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,20,80,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,9,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,30,70,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,10,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,10,0,0,0,40,50,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,11,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,20,0,0,0,30,50,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,12,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,70,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,13,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,10,80,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,14,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,30,60,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,15,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,30,0,0,0,20,50,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,16,2011,18-Aug,Presence,W,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,30,50,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,17,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,70,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,18,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,10,0,0,0,10,80,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,19,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,10,70,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,20,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,30,0,0,0,20,50,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,21,2011,18-Aug,Presence,W,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,60,0,0,0,20,20,0,,,,,,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,22,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,20,20,0,,,,,6,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,23,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,60,0,0,0,30,10,0,,,,,0,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,24,2011,18-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,0,20,10,0,,,,,6,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,25,2011,18-Aug,Presence,W,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,0,0,0,0,0,0,0,,,,,0,,,
Gudmedalen,2,2062,,2062,Gud2RTG,RTG,,%,2011,18-Aug,Cover,W,1,,,,1,,,,,1,,,,,,,,1,1,,,,,,2,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,26,0,0,0,19.2,48.8,0,,12,30,0,3,0.5,Siri plott,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gudmedalen,2,156,,156, 156 TTC ,,TTC,1,2011,18-Aug,Presence,Siri,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,2,0,0,0,30,0,0,,,,,,,,
Gudmedalen,2,156,,156, 156 TTC,,TTC,2,2011,18-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,0,0,0,20,0,0,,,,,,,,
Gudmedalen,2,156,,156, 156 TTC,,TTC,3,2011,18-Aug,Presence,Siri,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,0,0,0,0,25,0,0,,,,,,,,
Gudmedalen,2,156,,156, 156 TTC,,TTC,4,2011,18-Aug,Presence,Siri,,,1,,,,,,,,,,,,,,,,,,,1,,,,F,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,0,0,0,0,50,0,0,,,,,,,,
Gudmedalen,2,156,,156, 156 TTC,,TTC,5,2011,18-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,0,0,0,0,25,0,0,,,,,,,,
Gudmedalen,2,156,,156, 156 TTC,,TTC,6,2011,18-Aug,Presence,Siri,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,0,0,0,0,30,0,0,,,,,,,,
Gudmedalen,2,156,,156, 156 TTC,,TTC,7,2011,18-Aug,Presence,Siri,1,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,F,,,,,,0,0,0,0,20,0,0,,,,,,,,
Gudmedalen,2,156,,156, 156 TTC,,TTC,8,2011,18-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,0,0,0,0,15,0,0,,,,,,,,
Gudmedalen,2,156,,156, 156 TTC,,TTC,9,2011,18-Aug,Presence,Siri,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,0,0,0,25,0,0,,,,,,,,
Gudmedalen,2,156,,156, 156 TTC,,TTC,10,2011,18-Aug,Presence,Siri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,F,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,0,0,0,0,25,0,0,,,,,,,,
