DestinationSite;DestinationBlock;originPlotID;TTtreat;destinationPlotID;turfID;RTtreat ;GRtreat;subPlot;year;date;Measure;recorder;Ach mil;Aco sep;Agr cap;Agr mer;Alc alp;Alc sp;Anem nemo;Ant alp ;Ant dio;Ant odo;Arc alp;Ast alp;Atoc rup;Ave fle;Avenu  pub;Bart alp;Bet nan;Bet pub;Bis viv;Bot lun ;Cal vul;Cam rot;Caps b-p;Car atra;Car big;Car cap;Car ech;Car fla;Car lep;Car nigra;Car nor;Car pal;Car pan;Car pauc;Car pil;Car pulic;Car sax;Car vag;Carex sp;Caru car;Cer alp;Cer cer;Cer fon;Cer gla;Cham alp;Cir pal;Coe vir;Com ten;Dac glo;Dant dec;Des alp;Des ces;Dia del;Dia glo;Dianthus;Dry oct;Emp her;Emp nig;Emp;Epi ana;Epilob sp ;Equi arv;Erigeron;Eri uni;Euph fri;Euph wet;Euph sp;Fes ovi;Fes rub;Fes viv;Filip ulm;Frag ves;Gal bor;Gal sax;Gal uli ;Gal ver;Gen ama;Gen cam;Gen niv;Gen ten;Gent sp;Ger syl;Geu riv;Gras;Gram sp;Gym dry;Halvgras;Hie alp;Hie pil;Hie vulg;Hier sp;Hup sel;Hyp mac;Jun alp;Jun fili;Jun com;Jun tri;Kna arv;Kob sim;Leo aut;Leu vul;Linar vulg;Loi pro;Lotus;Lot cor;Luz mul;Luz pil;Luz sp;Luz spi;Lych vis;Min bif;Mel pra;Nar stri;Oma nor;Oma sup;Oma syl;Oma (ei nerv);Oxa ace;Oxy dig;Par pal;Phle alp;Phle prat;Phyll caer;Picea abies;Pim sax;Pin vul;Pinguicula;Pin alp;Ping sp;Pla lan;Pla maj;Pla med;Poa alp;Poa ann;Poa pra;Poaceae sp;Pot arg ;Pot cra;Pot ere;Pru vul;Pyr min;Pyr nor/rund;Pyr avl;Pyrola sp;Ran acr;Ran aur;Ran rep;Rhin min;Rhinant;Rho ros;Rodhiola;Rub idae;Rum ace;Rum ac-la;Sag pro;Sag sag;Sag sp;Sal her;Sal lan;Sal lap;Sal phyl;Sal ret;Salix sp;Saus alp;Sax aiz ;Sax opp;Sed acr;Sel sel;Sib pro;Sil aca;Sil prat;Sil vul;Sol vir;Sorbus;Ste gra;Ste med;Suc pra;Tarax;Tha alp;Thlaspi  arv;Tof pus;Trien eur;Tri ces;Tri med;Tri mont;Tri pra;Tri rep;Vac myr;Vac uli;Vac vit;Ver alp;Ver cha;Ver fru;Ver off;Ver ser;Vic cra;Vic sep;Vio bif;Vio pal;Vio riv;Vio tri;Vio sp;Vis vul;pleuro;acro;liver;lichen;litter;soil;rock;seedlings;totalVascular;totalBryophytes;totalLichen;vegetationHeight;mossHeight;comment
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;14;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;22;0;0;0;70;0;0;;;;;;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;15;2011;19-Aug;Presence;KK;;;;1;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;F;;;;;;;;;;;;;6;0;0;0;40;0;0;;;;;;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;16;2011;19-Aug;Presence;KK;;;1;;;1;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;28;0;0;0;42;0;0;;;;;;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;17;2011;19-Aug;Presence;KK;;;1;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;20;0;0;;;;;;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;18;2011;19-Aug;Presence;KK;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;5;0;0;0;60;0;0;;;;;;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;19;2011;19-Aug;Presence;KK;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;15;0;0;0;80;0;0;;;;;;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;20;2011;19-Aug;Presence;KK;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;25;0;0;0;75;0;0;;;;;;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;21;2011;19-Aug;Presence;KK;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;5;0;0;0;45;0;0;;;;;;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;22;2011;19-Aug;Presence;KK;;;1;1;;Sx2,1;;;;;;;;;;;;;Sx2,1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;18;0;0;0;25;2;0;1;;;;4;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;23;2011;19-Aug;Presence;KK;;;1;;;1;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;30;0;0;0;70;0;0;;;;;5;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;24;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;8;0;0;0;95;0;0;;;;;7;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;25;2011;19-Aug;Presence;KK;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;15;0;0;0;70;0;0;;;;;2;;
Skjellingahaugen;1;236;TTC;236;236 TTC;;TTC;%;2011;19-Aug;Cover;KK;;;5;2;;9;;;;;;;;;;;;;3;;;2;;;;3;;2;;;;;;;;;;;;;;;1;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;40;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;2;1;;;;;;;;;;4;;;;;;;;;;;;2;;;;;;;;3;;;;;14.44;0;0;0;40.84;0.8;0;;60;15;0;4.5;0.5;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;1;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;1;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;24;0;0;0;15;0;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;2;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;J,1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;55;0;0;0;12;0;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;3;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;J,1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;70;0;0;0;15;0;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;4;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;1;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;20;0;0;0;7;5;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;5;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;1;;;1;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;1;;;;;20;0;0;0;8;0;0;1;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;6;2011;19-Aug;Presence;KK;;;;;;;;;;1;;;;;;;;;1;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;30;0;0;0;8;0;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;7;2011;19-Aug;Presence;KK;;;;;;;;;;1;;;;;;;;;1;;;1;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;80;0;0;0;2;0;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;8;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;82;0;0;0;2;0;0;1;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;9;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;Sx4,1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;28;0;0;0;2;5;0;1;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;10;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;22;0;0;0;15;0;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;11;2011;19-Aug;Presence;KK;;;1;;;;;;;;;;;;;;;;1;;;;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;18;0;0;0;22;5;0;1;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;12;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;Jx2,1;;;;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;50;0;0;0;5;0;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;13;2011;19-Aug;Presence;KK;;;1;;;;;;;;;;;;;;;;1;;;1;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;S;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;65;0;0;0;5;20;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;14;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;45;0;0;0;5;20;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;15;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;F;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;22;0;0;0;15;0;0;1;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;16;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;J;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;30;0;0;0;20;20;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;17;2011;19-Aug;Presence;KK;;;;;;;;;;1;;;;;;;;;1;;;1;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;45;0;0;0;20;10;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;18;2011;19-Aug;Presence;KK;;;1;;;;;;;1;;;;;;;;;1;;;1;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;0;5;30;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;19;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;3;0;0;0;2;85;0;5;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;20;2011;19-Aug;Presence;KK;;;;;;;;;;;;;;;;;;;1;;;;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;90;0;0;0;10;0;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;21;2011;19-Aug;Presence;KK;;;;;;J;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;20;0;0;0;30;20;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;22;2011;19-Aug;Presence;KK;;;;;;1;;;;;;;;;;;;;1;;;1;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;0;0;0;10;2;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;23;2011;19-Aug;Presence;KK;;;;;;;;;;1;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;90;0;0;0;2;0;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;24;2011;19-Aug;Presence;KK;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;22;0;0;0;5;60;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;25;2011;19-Aug;Presence;KK;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;50;0;0;0;2;80;0;;;;;;;
Skjellingahaugen;1;238;TT1;237;238 TT1 237;;;%;2011;19-Aug;Cover;KK;;;2;;;1;;;;3;;;;;;;;;8;;;5;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;;;;;;;;;;;2;;;;;;;5;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;5;1;;;4;2;;;;;;;;;;12;;;;;;;;;;;;3;;2;;;;;;2;;;;;44.64;0;0;0;9.76;14.48;0;;30;40;0;4;1;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Skjellingahaugen;1;2091;;2091;Skj1RTCnew;;RTC;1;2011;19-Aug;Presence;Siri;;;;;;1;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;10;0;0;0;40;0;0;;;;;;;
Skjellingahaugen;1;2091;;2091;Skj1RTCnew;;RTC;2;2011;19-Aug;Presence;Siri;;;;;;1;;;;;;;;;;;;;1;;;1;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;5;0;0;0;40;0;0;;;;;;;
Skjellingahaugen;1;2091;;2091;Skj1RTCnew;;RTC;3;2011;19-Aug;Presence;Siri;;;1;;;1;;;;;;;;;;;;;1;F;;F;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;15;0;0;0;20;0;0;;;;;;;
Skjellingahaugen;1;2091;;2091;Skj1RTCnew;;RTC;4;2011;19-Aug;Presence;Siri;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;20;0;0;0;15;0;0;;;;;;;
