OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old label (Treat),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Alc alp,Alc sp,Ant alp ,Ant dio,Ant odo,Ast alp,Ave fle,Bis viv,Bot lun,Cam rot,Car atr,Car atr,Car big,Car cap,Car nor,Car vag,Cer alp,Cer fon,Des ces,Epi ana,Epi sp ,Eup fri,Fes ovi,Fes rub,Fes viv,Gen niv,Hie pil,Hie sp,Jun tri,L. spi,Leo aut,Luz mul,Luz sp,Luz spi,Nar stri,Oma nor ,Oma sup,Par pal,Phl alp,Phy cae,Poa alp,Poa pra,Pot cra,Pot ere,Pyr min,Pyr sp,Rum ac-la,Ran acr,Rum ace,Sag pro,Sag sag,Sag sp,Sal her,Sal ret,Sau alp,Sel sel,Sib pro,Sil aca,Tar sp,Tha alp,Tof pus,Tri rep,Vac myr,Vac vit,Ver alp,Ver fru,Vio bif,Vio pal,Vio tri,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Ulvhaugen,3,13,TT1,14,13 TT1 14,,,2,23,2009,12-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,0,5,0,0,20,0,0,,,,1,,
Ulvhaugen,3,13,TT1,14,13 TT1 14,,,2,24,2009,12-Aug,Presence,KK,,F,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,20,0,0,,,,3,,
Ulvhaugen,3,13,TT1,14,13 TT1 14,,,2,25,2009,12-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,0,0,0,20,10,5,,,,2,,
Ulvhaugen,3,13,TT1,14,13 TT1 14,,,2,%,2009,12-Aug,Cover,KK,,10,20,,,,1,4,,8,,2,,,8,,,2,,,1,,,,2,4,,2,,,,,,,,,,,,,2,,7,,,,,,,3,,,1,,5,,5,,2,,,3,,,,,2,,4,,,1,2.36,3.52,0,0,25.4,0.8,3,60,7,0,2.25,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,1,2009,11-Aug,Presence,KK,,1,,,,,,1,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,0,0,0,40,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,2,2009,11-Aug,Presence,KK,,F,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,3,2009,11-Aug,Presence,KK,,F,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,1,,1,,,,0,0,0,0,30,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,4,2009,11-Aug,Presence,KK,,F,,,,1,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,2,0,0,0,50,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,5,2009,11-Aug,Presence,KK,,F,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,5,0,0,0,20,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,6,2009,11-Aug,Presence,KK,,1,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,F,,,1,,,,,,,,,,,,,,1,,,,2,0,0,0,20,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,7,2009,11-Aug,Presence,KK,,1,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,40,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,8,2009,11-Aug,Presence,KK,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,1,,,,,,,,1,,1,,,,0,0,0,0,60,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,9,2009,11-Aug,Presence,KK,,1,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,0,0,0,30,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,10,2009,11-Aug,Presence,KK,,1,F,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,2,0,0,0,20,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,11,2009,11-Aug,Presence,KK,,F,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,0,0,0,0,20,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,12,2009,11-Aug,Presence,KK,,F,,,,,,1,,1,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,40,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,13,2009,11-Aug,Presence,KK,,1,,,,,,1,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,50,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,14,2009,11-Aug,Presence,KK,,F,F,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,15,2009,11-Aug,Presence,KK,,F,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,0,0,0,0,30,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,16,2009,11-Aug,Presence,KK,,F,F,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,2,0,0,0,30,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,17,2009,11-Aug,Presence,KK,,1,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,F,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,40,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,18,2009,11-Aug,Presence,KK,,F,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,19,2009,11-Aug,Presence,KK,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,50,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,20,2009,11-Aug,Presence,KK,,1,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,0,0,0,0,40,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,21,2009,11-Aug,Presence,KK,,F,F,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,0,0,0,0,30,0,0,,,,,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,22,2009,11-Aug,Presence,KK,,1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,1,2,0,0,0,20,0,0,,,,3,0.5,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,23,2009,11-Aug,Presence,KK,,F,F,,,,,,,F,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,5,0,0,0,20,0,0,,,,4,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,24,2009,11-Aug,Presence,KK,,1,,,,,,,,F,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,2,0,0,0,50,0,0,,,,2,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,25,2009,11-Aug,Presence,KK,,F,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,0,0,0,0,30,0,0,,,,3,,
Ulvhaugen,3,14,TT2,39,14 TT2 39,,,3,%,2009,11-Aug,Cover,KK,,40,20,2,,1,2,6,,4,,2,,,10,,1,4,,,,,,,,3,,1,,,,,,,,,,,,,4,,8,2,,,,,3,,,2,,,2,,2,,2,,,,,,,,2,,5,,,1,1.04,0,0,0,34,0,0,70,2,0,3,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,1,2009,12-Aug,Presence,KK,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,F,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,2,0,0,0,40,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,2,2009,12-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,2,0,0,0,50,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,3,2009,12-Aug,Presence,KK,,F,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,1,,1,,,,2,2,0,0,10,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,4,2009,12-Aug,Presence,KK,,F,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,2,2,0,0,60,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,5,2009,12-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,5,2,0,0,40,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,6,2009,12-Aug,Presence,KK,,1,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,5,0,0,0,30,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,7,2009,12-Aug,Presence,KK,,F,DF,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,1,,,,1,,,1,,,,,,,,,,,0,10,0,0,20,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,8,2009,12-Aug,Presence,KK,,1,DF,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,2,0,0,30,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,9,2009,12-Aug,Presence,KK,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,10,2,0,2,30,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,10,2009,12-Aug,Presence,KK,,F,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,2,0,0,20,5,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,11,2009,12-Aug,Presence,KK,,F,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,1,,,,,,,,,,F,,1,,,,1,,,1,,,,,,,1,,,,0,2,0,0,10,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,12,2009,12-Aug,Presence,KK,,F,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,1,,,,,,,,,,1,,,,0,5,0,2,2,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,13,2009,12-Aug,Presence,KK,,F,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,2,2,0,0,5,5,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,14,2009,12-Aug,Presence,KK,,1,,,,,F,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,S,,,1,,,,,,,,,,,2,5,0,2,30,2,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,15,2009,12-Aug,Presence,KK,,1,,,,,F,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,10,30,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,16,2009,12-Aug,Presence,KK,,F,,,,,F,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,1,,,,2,5,0,0,10,2,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,17,2009,12-Aug,Presence,KK,,1,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,0,2,0,2,10,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,18,2009,12-Aug,Presence,KK,,F,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,2,0,0,10,5,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,19,2009,12-Aug,Presence,KK,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,2,0,2,40,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,20,2009,12-Aug,Presence,KK,,F,,,,,F,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,2,0,2,60,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,21,2009,12-Aug,Presence,KK,,F,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,0,2,0,0,20,0,0,,,,,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,22,2009,12-Aug,Presence,KK,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,0,2,0,0,20,5,0,,,,3,0.5,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,23,2009,12-Aug,Presence,KK,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,1,,,,1,,,,,,,,D,,,,,,F,,,,,,2,2,0,0,5,10,0,,,,2,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,24,2009,12-Aug,Presence,KK,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,0,2,0,2,30,10,0,,,,4,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,25,2009,12-Aug,Presence,KK,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,0,2,0,0,20,30,0,,,,5,,
Ulvhaugen,3,15,TT4,112,15 TT4 112,,,4,%,2009,12-Aug,Cover,KK,,10,15,,,2,4,3,,6,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,4,,,,3,,1,,,,2,2,,,2,,4,,3,,4,,5,2,,,,,3,,4,,,,1.6,2.44,0,0.56,24.48,4.16,0,50,4,0.5,3.5,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,1,2009,12-Aug,Presence,KK,,1,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,F,,1,,,,10,2,0,0,10,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,2,2009,12-Aug,Presence,KK,,1,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,D,,,,,,,,,,,1,,,,,,,F,,,,2,2,0,0,5,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,3,2009,12-Aug,Presence,KK,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,F,,,,,,,D,,,,,,,,,,,,,,,,,,1,,,,5,2,0,0,20,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,4,2009,12-Aug,Presence,KK,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,2,0,0,40,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,5,2009,12-Aug,Presence,KK,,,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,2,0,0,10,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,6,2009,12-Aug,Presence,KK,,F,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,2,0,0,0,60,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,7,2009,12-Aug,Presence,KK,,1,DF,,,,F,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,10,5,0,0,20,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,8,2009,12-Aug,Presence,KK,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,10,2,0,0,10,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,9,2009,12-Aug,Presence,KK,,1,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,10,2,0,0,30,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,10,2009,12-Aug,Presence,KK,,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,10,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,11,2009,12-Aug,Presence,KK,,1,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,20,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,12,2009,12-Aug,Presence,KK,,F,1,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,40,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,13,2009,12-Aug,Presence,KK,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,2,0,2,30,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,14,2009,12-Aug,Presence,KK,,F,D,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,40,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,15,2009,12-Aug,Presence,KK,,1,DF,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,0,0,20,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,16,2009,12-Aug,Presence,KK,,1,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,5,0,0,10,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,17,2009,12-Aug,Presence,KK,,F,F,,,,,,,F,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,10,0,0,20,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,18,2009,12-Aug,Presence,KK,,1,F,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,2,0,0,50,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,19,2009,12-Aug,Presence,KK,,F,F,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,10,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,20,2009,12-Aug,Presence,KK,,1,DF,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,10,0,0,10,0,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,21,2009,12-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,10,0,0,10,10,0,,,,,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,22,2009,12-Aug,Presence,KK,,F,F,,,,,1,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,0,0,10,0,0,,,,3,0.5,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,23,2009,12-Aug,Presence,KK,,1,1,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,2,0,0,0,20,0,0,,,,2,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,24,2009,12-Aug,Presence,KK,,F,D,,,,1,1,,1,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,F,,,,,,,,,,,,,,1,,1,,,,2,2,0,0,10,2,0,,,,2,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,25,2009,12-Aug,Presence,KK,,1,D,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,10,0,0,0,20,0,0,,,,4,,
Ulvhaugen,4,16,TT2,42,16 TT2 42,,,C,%,2009,12-Aug,Cover,KK,,8,30,,,,2,4,,5,,3,,,,,3,,,,,,,,4,,,,,,,,,,,,,,2,,2,,2,1,3,,,,,,5,,1,,2,,,,,,,2,,,,,1,,4,,,,4,3.68,0,0.08,21.4,0.48,0,50,8,0,2.75,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,1,2009,11-Aug,Presence,KK,,F,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,0,0,20,2,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,2,2009,11-Aug,Presence,KK,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,2,0,0,40,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,3,2009,11-Aug,Presence,KK,,F,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,F,,1,,,,0,2,0,0,20,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,4,2009,11-Aug,Presence,KK,,F,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,0,0,0,15,0,0,,,,,,
Ulvhaugen,4,17,TTC,17,17 TTC,,,1,5,2009,11-Aug,Presence,KK,,1,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,0,0,0,0,10,10,0,,,,,,
