OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old Treat,subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Agr mer,Alc alp,Alc sp,Ant dio,Ant odo,Ave fle,Bis viv,Bot lun,Cam rot,Car big,Car Cap,Car fla,Car nor,Car pil,Car vag,Cer alp,Cer fon ,Des ces,Emp her,Epi ana,Eup str,Fes ovi,Fes rub,Fes viv,Gen niv,Gram sp,Hie pil,Hie vul,Jun com,Kob sim,Leo aut,Lot cor,Luz mul ,Nar stri,Oma sup,Par pal,Par pal,Phle alp,Pin vul,Pin vul,Poa alp,Poa pra,Pot cra,Pot ere,Pyr min,Pyr nor,Rum ac-la,Ran acr,Rum ace,Sag,Sal her,Saus alp,Sax aiz ,Sel sel,Sib,Sil aca,Sol vir,Tarax,Tha alp,Tri rep,Vac myr,Ver alp,Ver fru,Ver off,Vio bif,Vio pal,Nid seedling,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,16,2009,16-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,10,40,0,0,10,0,0,,,,,,
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,17,2009,16-Aug,Presence,KK,,1,,,,,,,1,,1,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,10,30,0,0,10,0,0,,,,,,
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,18,2009,16-Aug,Presence,KK,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,5,10,0,0,10,0,0,,,,,,
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,19,2009,16-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,2,30,0,0,20,0,0,,,,,,
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,20,2009,16-Aug,Presence,KK,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,10,30,0,0,10,0,0,,,,,,
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,21,2009,16-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,10,30,0,0,20,0,0,,,,,,
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,22,2009,16-Aug,Presence,KK,,1,,,,,,1,1,,,,,,,,,,,,,,SF,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,5,20,0,0,10,0,0,,,,2,1,
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,23,2009,16-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,0,20,0,0,10,0,0,,,,1,2.5,
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,24,2009,16-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,1,1,10,50,0,0,10,0,0,,,,6,1,
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,25,2009,16-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,10,20,0,0,10,0,0,,,,7,1.5,
Skjellingahaugen,2,243,TTC,243,243 TTC,,,2,%,2009,16-Aug,Cover,KK,,8,,,5,,2,1,5,,2,,1,,,,,,,,,,3,,,,,,,,,,2,,,30,,1,,,,,1,,,,,,,,,1,4,,,,2,,,,20,,,2,,,,8,2,6.04,23.4,0,0,10.04,0,0,70,30,0,4,1.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,1,2009,15-Aug,Presence,KK,,1,,1,1,,,,1,,1,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,10,5,0,5,2,5,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,2,2009,15-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,SF,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,20,0,0,0,2,0,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,3,2009,15-Aug,Presence,KK,,1,,,1,,1,,1,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,10,10,0,0,30,5,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,4,2009,15-Aug,Presence,KK,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,1,1,30,10,0,0,20,5,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,5,2009,15-Aug,Presence,KK,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,F,,20,10,0,0,10,5,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,6,2009,15-Aug,Presence,KK,,1,,1,,,1,,,,1,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,20,10,0,10,10,0,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,7,2009,15-Aug,Presence,KK,,1,,1,,,1,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,20,5,0,0,5,20,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,8,2009,15-Aug,Presence,KK,,1,,1,,,,,1,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,20,10,0,0,10,20,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,9,2009,15-Aug,Presence,KK,,1,,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,20,5,0,0,2,20,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,10,2009,15-Aug,Presence,KK,,1,,,,,1,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,20,0,0,0,10,5,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,11,2009,15-Aug,Presence,KK,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,0,0,10,5,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,12,2009,15-Aug,Presence,KK,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,0,0,20,10,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,13,2009,15-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,5,0,0,10,20,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,14,2009,15-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,20,5,0,0,5,30,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,15,2009,15-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,10,20,0,0,10,5,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,16,2009,15-Aug,Presence,KK,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,S,,,,,,,,,,,1,,5,5,0,0,20,5,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,17,2009,15-Aug,Presence,KK,,1,,,1,,1,,1,,,,,,,,,,,,,1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,S,,,,,,,1,,,,,,20,5,0,0,20,0,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,18,2009,15-Aug,Presence,KK,,1,,,,,,,F,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,1,,,,1,,10,10,0,0,30,0,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,19,2009,15-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,10,10,0,0,30,0,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,20,2009,15-Aug,Presence,KK,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,10,10,0,0,10,20,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,21,2009,15-Aug,Presence,KK,,1,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,20,5,0,0,20,0,0,,,,,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,22,2009,15-Aug,Presence,KK,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,S,,,,,,,1,,,,1,,20,5,0,0,10,0,0,,,,2,0.5,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,23,2009,15-Aug,Presence,KK,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,,5,5,0,0,10,0,0,,,,2,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,24,2009,15-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,3,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,25,2009,15-Aug,Presence,KK,,1,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,20,10,0,0,5,10,0,,,,4,,
Skjellingahaugen,5,260,TTC,260,260 TTC,,,C,%,2009,15-Aug,Cover,KK,,4,,5,3,,3,1,9,,2,,,,,,,,,,,1,2,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,8,,,2,5,,,,,,,3,,,,7,2,16,7,0,0.6,12.84,7.6,0,70,20,0.5,2.75,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,1,2009,16-Aug,Presence,W,,1,,1,,,,,,,1,,,,,,,,,,,,SD,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,10,0,0,0,15,20,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,2,2009,16-Aug,Presence,W,,1,,,,,1,,,,1,,,,,,,,,,,,SF,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,10,0,0,0,15,10,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,3,2009,16-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,5,0,0,0,20,10,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,4,2009,16-Aug,Presence,W,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,5,0,0,0,30,0,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,5,2009,16-Aug,Presence,W,,1,,1,1,,,,,,1,,,,,1,,,,,,,S,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,15,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,6,2009,16-Aug,Presence,W,,1,,,,,,,1,,1,,,,,,,,,,,,S,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,10,0,0,0,5,0,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,7,2009,16-Aug,Presence,W,,1,,,1,,1,,1,,1,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,10,0,0,0,10,2,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,8,2009,16-Aug,Presence,W,,1,,,,,,1,1,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,S,,,,,,,,,,,,,5,0,0,10,10,0,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,9,2009,16-Aug,Presence,W,,,,1,1,,,,1,,,,,,,,,,,,,,SF,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,10,0,0,0,20,0,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,10,2009,16-Aug,Presence,W,,,,1,,,1,,,,1,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,5,0,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,11,2009,16-Aug,Presence,W,,1,,,,,1,,1,,,,,,,,,,,,,,SF,,,,,,,,,,,,,1,F,,,,,,,,,,,,,,,,1,,,D,,,,,,,,,,,,,1,10,0,0,0,10,10,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,12,2009,16-Aug,Presence,W,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,0,0,0,10,40,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,13,2009,16-Aug,Presence,W,,F,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,5,0,0,5,15,12,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,14,2009,16-Aug,Presence,W,,1,,,,,,,1,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,10,0,0,5,5,0,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,15,2009,16-Aug,Presence,W,,1,,1,,,,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,10,0,0,0,5,5,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,16,2009,16-Aug,Presence,W,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,0,0,0,20,0,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,17,2009,16-Aug,Presence,W,,1,,,,,,1,1,,,,,,,,,,,,,S,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,15,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,18,2009,16-Aug,Presence,W,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,2,0,0,0,6,20,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,19,2009,16-Aug,Presence,W,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,5,0,0,5,5,10,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,20,2009,16-Aug,Presence,W,,1,,F,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,10,0,0,0,5,5,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,21,2009,16-Aug,Presence,W,,1,,F,,,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,15,0,0,0,10,10,0,,,,,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,22,2009,16-Aug,Presence,W,,1,,,,,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,0,5,0,0,,,,7,0.5,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,23,2009,16-Aug,Presence,W,,1,,,,,1,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,20,0,0,0,10,5,0,,,,2,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,24,2009,16-Aug,Presence,W,,1,,,,,,,1,,,,,,,,,,,,,,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,10,0,0,3,10,5,0,,,,6,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,25,2009,16-Aug,Presence,W,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,20,0,0,0,15,0,0,,,,4,,
Skjellingahaugen,5,257,TT2,283,257 TT2 283,,,1,%,2009,16-Aug,Cover,W,,6,,15,1,,5,2,5,,2,,,,,1,,,,,,1,1,,1,,,,,,,,1,,,4,1,,,1,,,,,,,,,,,,,24,,,1,4,,,,,,,1,,,,2,1,10.24,0,0,1.12,11.24,6.56,0,50,10,1,4.75,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,1,2009,16-Aug,Presence,KK,,1,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,1,,40,0,0,0,5,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,2,2009,16-Aug,Presence,KK,,1,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,20,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,3,2009,16-Aug,Presence,KK,,,,,,,1,,1,,,,,,,,,,,,,1,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,30,0,0,0,30,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,4,2009,16-Aug,Presence,KK,,1,,,,,1,,1,,1,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,5,2009,16-Aug,Presence,KK,,1,,,,,,,1,,F,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,40,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,6,2009,16-Aug,Presence,KK,,,,,1,,1,,1,,,,,,,,,,,,,1,SF,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,30,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,7,2009,16-Aug,Presence,KK,,,,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,1,,20,0,0,0,30,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,8,2009,16-Aug,Presence,KK,,1,,,,1,1,,1,,1,,,,,,,,,,,,S,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,40,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,9,2009,16-Aug,Presence,KK,,1,,,,,,,1,,1,,,,,,,,,,,,SF,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,60,0,0,0,5,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,10,2009,16-Aug,Presence,KK,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,20,0,0,0,20,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,11,2009,16-Aug,Presence,KK,,,,1,,,1,,1,,,,,,,,,,,,,,SF,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,20,0,0,0,20,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,12,2009,16-Aug,Presence,KK,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,1,,30,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,13,2009,16-Aug,Presence,KK,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,1,,30,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,14,2009,16-Aug,Presence,KK,,1,,,,,1,,1,,,,,,,,,,,,,1,S,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,1,,60,0,0,0,5,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,15,2009,16-Aug,Presence,KK,,1,,,,,1,,1,,1,,,,,,,,,,,1,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,16,2009,16-Aug,Presence,KK,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,20,0,0,0,10,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,17,2009,16-Aug,Presence,KK,,,,,,,1,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,10,0,0,0,30,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,18,2009,16-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,1,S,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,20,0,0,0,20,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,19,2009,16-Aug,Presence,KK,,1,,,,,,,1,,,,,,,,,,,,,1,S,,,,,,,,,,D,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,1,,10,0,0,0,20,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,20,2009,16-Aug,Presence,KK,,,,1,,,,,1,,1,,,,,,,,,,,1,S,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,20,0,0,0,5,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,21,2009,16-Aug,Presence,KK,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,10,0,0,10,10,0,0,,,,,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,22,2009,16-Aug,Presence,KK,,1,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,1,,20,0,0,0,5,0,0,,,,3,1,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,23,2009,16-Aug,Presence,KK,,1,,1,1,,,,1,,1,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,,1,,30,0,0,0,10,0,0,,,,8,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,24,2009,16-Aug,Presence,KK,,1,,1,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,10,0,0,0,10,0,0,,,,5,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,25,2009,16-Aug,Presence,KK,,1,,1,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,30,0,0,0,10,0,0,,,,4,,
Skjellingahaugen,5,258,TT1,257,258 TT1 257,,,2,%,2009,16-Aug,Cover,KK,,2,,8,5,1,3,1,4,,2,4,,,,,2,,,,,3,3,,1,,,,,,,,3,,,15,2,,,,,,,,,,4,,,,,1,6,,,2,5,,,,,,,,,,,6,1,26.4,0,0,0.4,13,0,0,70,30,0.5,5,1,"Fjerner 1 fra cover Car nor, mangler subplot."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
